,total_rewards
5191,247.81019705086385
5192,278.15741731168237
5193,242.32042493058154
5194,289.8491322989148
5195,263.76813928552656
5196,251.8075782175381
5197,288.388380949155
5198,255.5118941701047
5199,243.56014834970236
5200,271.786412951854
5201,264.0775400809948
5202,275.0306440252475
5203,247.84520707713335
5204,282.4585004751409
5205,259.7990388967843
5206,249.56635705303177
5207,290.89890621599807
5208,296.76889233406223
5209,292.3650868784506
5210,272.0656293681344
5211,259.8486810285086
5212,262.13878357983776
5213,272.16088936896995
5214,316.07956998690554
5215,245.1760400269822
5216,269.91860704527267
5217,270.44465795402925
5218,258.86821295678345
5219,253.15511008439992
5220,294.3429145352299
5221,276.483619234266
5222,288.1312974942361
5223,297.17591657365836
5224,282.1005914760864
5225,240.8056980483957
5226,274.0655134418338
5227,239.13025957594328
5228,263.2115338961054
5229,249.1779853099956
5230,269.22389815887436
5231,280.6300227693347
5232,283.7154858194922
5233,253.62953199279934
5234,288.17722324583616
5235,235.89785643117915
5236,302.1574979818637
5237,246.7976876282527
5238,246.74276795279354
5239,247.68498883240335
5240,271.5538994428464
5241,258.70358965240024
5242,268.48333728483345
5243,294.2775967106361
5244,300.5996440384471
5245,267.4730711074757
5246,286.9087295563919
5247,253.39417682872323
5248,256.4768081988441
5249,265.9867348512096
5250,258.1703803467974
5251,263.2310373528058
5252,273.01631946302825
5253,247.55337642939125
5254,262.31287354562244
5255,256.6511704681527
5256,262.5779831422604
5257,261.27535566881295
5258,297.9629682593611
5259,254.1296764943515
5260,294.1028606120535
5261,285.81260869490836
5262,262.11424958149985
5263,273.05479381627845
5264,263.56565373214835
5265,280.9652942610822
5266,307.9327881453505
5267,252.5992595941417
5268,264.6545822071149
5269,315.75140557087866
5270,261.0151042545755
5271,255.9980381657229
5272,252.35813964693807
5273,300.1948928095861
5274,299.3672973902129
5275,296.0232162144921
5276,259.3559461714077
5277,263.09974311392597
5278,304.96793739514055
5279,287.56720265982943
5280,274.61193795186466
5281,258.7109175595998
5282,274.7432345014531
5283,255.6722925894428
5284,255.26972054340877
5285,269.958977567323
5286,275.6182880755444
5287,300.78532424995876
5288,286.17463984644917
5289,266.18819164975264
5290,260.43870820275015
5291,243.17324380927357
5292,293.51785129804705
5293,294.97285929058927
5294,301.9207379716356
5295,280.3310423539291
5296,287.798722972811
5297,225.35784427847773
5298,296.4414557422257
5299,255.42920208021337
5300,254.82914405284464
5301,258.2544032943773
5302,292.0461950908187
5303,276.5505875111478
5304,224.75205170346146
5305,239.53000723030448
5306,296.42392627497765
5307,266.55347042087027
5308,273.7146133117841
5309,244.0856124262225
5310,268.53381918637916
5311,304.19111600277046
5312,230.68566617846716
5313,312.0611844068495
5314,280.9647514942039
5315,262.0690547710502
5316,301.0026211667668
5317,289.22288054959273
5318,307.81447111405424
5319,249.29773761527028
5320,263.9222455016136
5321,276.60780667606105
5322,306.07052199315774
5323,228.91536299276777
5324,231.0366005965043
5325,247.85588154441282
5326,251.05612225224354
5327,252.85988720657303
5328,251.39380830175227
5329,260.75038134292964
5330,231.7614806238248
5331,279.2001299802739
5332,254.17971386093453
5333,261.9798864777554
5334,273.83206012943015
5335,282.5912721028953
5336,265.3324571786496
5337,260.1015473524591
5338,264.7650159729818
5339,269.27248378624154
5340,243.75222960747763
5341,275.459296280956
5342,252.20124913354016
5343,277.4423096947139
5344,255.07830183010083
5345,241.20779234275687
5346,262.382647288014
5347,296.8135847735376
5348,270.5662486966987
5349,239.21333370337868
5350,264.0771649043321
5351,287.8201134542941
5352,217.35772361824183
5353,223.48857655678876
5354,230.72296952945678
5355,277.8676900309388
5356,288.68442918803584
5357,235.75439609795035
5358,260.7926150813788
5359,243.71188583529556
5360,250.34198730185807
5361,255.46268325282517
5362,243.19785308837106
5363,244.5463161598388
5364,285.31965619122275
5365,242.87140997443788
5366,284.61772361488806
5367,274.36591963590087
5368,266.30665244229215
5369,258.48879505818877
5370,259.0780981421989
5371,291.1893821836898
5372,239.40735493004334
5373,266.6821649852409
5374,271.72429228335363
5375,247.02482203356652
5376,245.92417354416156
5377,252.21803555275787
5378,288.98044262260487
5379,289.425756330617
5380,301.15898442670596
5381,260.99127797574715
5382,278.99726480346857
5383,265.76233047738185
5384,271.5674140463624
5385,266.15884162560724
5386,277.06612099982715
5387,282.8785006221806
5388,258.65343208261766
5389,271.0179724263603
5390,278.27073931092707
5391,247.06612856313586
5392,281.06852756355295
5393,273.3549509470758
5394,243.7258325928132
5395,266.72112822255343
5396,263.42447691037285
5397,293.70920401528724
5398,290.87608660198805
5399,224.05340310162865
5400,258.9362767397844
5401,248.47560586091578
5402,-8.789777547121048
5403,270.1664088658091
5404,296.959275649189
5405,288.51359989345656
5406,256.6741025551163
5407,236.746625133791
5408,255.21848236151416
5409,254.88957290405682
5410,272.7311821867212
5411,279.1589688757728
5412,256.98061475178247
5413,272.78793413571793
5414,265.0164721627507
5415,264.8641927008588
5416,283.059417937297
5417,257.5848901736151
5418,217.81370838091243
5419,280.62465849145553
5420,257.351395902302
5421,259.2742946614758
5422,299.38777133852545
5423,243.63457053306942
5424,222.27484725852264
5425,251.2619820458461
5426,298.4992291056968
5427,278.80342647256015
5428,262.8206678813738
5429,297.02897877352916
5430,225.4340812684968
5431,246.1205117647748
5432,260.5903077005926
5433,245.3729237118904
5434,268.0557841965617
5435,271.11870230062095
5436,287.973559450096
5437,283.21303199609855
5438,219.39682940110873
5439,241.32722184943444
5440,242.456093316539
5441,289.44130092703267
5442,259.32074096110364
5443,234.5934522939927
5444,277.175385497456
5445,259.42973485116215
5446,274.5697986431187
5447,230.0463924150681
5448,277.33586479743343
5449,295.22055450733814
5450,291.6693203815014
5451,293.58035849785426
5452,263.90544430952684
5453,302.27681447400664
5454,268.31275876639046
5455,272.0333056083016
5456,108.61260071163997
5457,249.27457195515566
5458,279.8103279096457
5459,236.9274472812762
5460,242.66783568951234
5461,252.01482463721186
5462,274.87506899510095
5463,278.53516846407007
5464,285.65786575566625
5465,307.46510426861767
5466,211.72618081024848
5467,283.927829407929
5468,262.01207129285194
5469,246.43349331825942
5470,269.59522011308684
5471,265.1281640576205
5472,259.43252884333884
5473,251.4032813437729
5474,280.6882873666764
5475,299.274893020445
5476,258.388032302563
5477,259.69152214704025
5478,235.39933981031123
5479,262.4661368557021
5480,279.4256144844682
5481,257.725006120732
5482,258.58346958202617
5483,305.92245714345387
5484,271.56116515077116
5485,301.5240716730018
5486,249.96425316591763
5487,244.6493215794491
5488,268.3622720003752
5489,266.0873124829711
5490,251.14941198717287
5491,295.8052314691243
5492,274.38763572872523
5493,261.2571638103865
5494,255.18863326834853
5495,225.14741826704375
5496,269.53995446224667
5497,240.56171567471125
5498,284.59538054319546
5499,249.77757287700115
5500,297.65560008954617
5501,276.1398126893914
5502,266.0602286454818
5503,260.809702071571
5504,296.65818449954895
5505,252.9142859889746
5506,270.7428947992325
5507,275.94934727774597
5508,268.162153748292
5509,263.18381630512886
5510,237.86101763664703
5511,300.7874890339142
5512,270.7631823159803
5513,252.68394327879832
5514,278.41108280673524
5515,248.39251685426234
5516,252.09171100167407
5517,246.5786411702166
5518,254.27789507891782
5519,300.6016016782527
5520,273.56860523158684
5521,233.88323530035996
5522,270.9846090769771
5523,255.57706116631385
5524,267.83734838005705
5525,270.9402314632856
5526,247.35007301068345
5527,280.21699631059334
5528,290.4400688641294
5529,257.5623446302405
5530,244.7185520920283
5531,290.8674912206528
5532,258.18541624721837
5533,268.9467082694219
5534,271.2834602537647
5535,256.67418131101095
5536,263.28457554626823
5537,255.5065978740571
5538,272.81411799009436
5539,253.7985079405188
5540,265.35163704306194
5541,268.9942117950843
5542,271.6344654305526
5543,266.4526354865377
5544,236.40877682935533
5545,282.93701305724903
5546,257.2817147627946
5547,239.27139590569627
5548,239.93305465682585
5549,291.07258066147074
5550,272.29493916138347
5551,258.322886505622
5552,280.45443166802187
5553,276.20468248043665
5554,255.36881540833144
5555,271.61315703689746
5556,171.0629963458632
5557,265.47284756224894
5558,298.00132374328706
5559,268.598443613578
5560,252.12897888418297
5561,272.27892970496794
5562,239.85959705193665
5563,248.43652377004622
5564,257.63279324747106
5565,274.4895060250399
5566,275.3435224856572
5567,268.2931898267631
5568,273.61439906596576
5569,258.10081514369705
5570,262.1998886272105
5571,239.65562398679322
5572,288.83173179951325
5573,281.21508145754
5574,275.6610021179509
5575,300.5255797835182
5576,279.4965958135839
5577,266.9032554437093
5578,284.2277829148266
5579,273.58973622761073
5580,247.93259007413872
5581,249.6741195663592
5582,279.7188004975487
5583,249.22358173345003
5584,269.12088135239054
5585,304.56422249014634
5586,269.74004775474657
5587,269.02742994849285
5588,275.17339151408146
5589,255.5679509432209
5590,257.8352085796354
5591,258.2304588997287
5592,295.4141338849128
5593,277.11323101840986
5594,285.4688595212127
5595,253.90025702979125
5596,244.21744718922537
5597,284.81563174086773
5598,240.51286693412504
5599,279.71676090368106
5600,297.4563708637281
5601,281.789388255449
5602,304.5704615588202
5603,265.2620321380527
5604,244.95987725329076
5605,291.9556971920403
5606,249.6700428006025
5607,249.75544202049497
5608,287.2697154308683
5609,269.6972769939706
5610,289.6647894913267
5611,283.26855364609355
5612,269.3830856300055
5613,309.3300292118481
5614,235.0897830268655
5615,298.608698740094
5616,248.2581322852628
5617,271.158416346821
5618,272.6761710035564
5619,237.75424910255242
5620,263.37727626379416
5621,279.81060280045494
5622,283.318562302444
5623,263.16881746123636
5624,263.16465670500133
5625,262.3434321051381
5626,282.51438636503553
5627,270.6837551103291
5628,267.9287091770307
5629,262.0385640559828
5630,280.55565048292675
5631,295.48997167390445
5632,253.57404605473857
5633,254.52759790982236
5634,240.42439979710616
5635,265.3551359321055
5636,282.74068563436543
5637,257.60936981621353
5638,252.780024758654
5639,267.56853280738665
5640,281.68343344793664
5641,273.94680351672054
5642,282.2999536714539
5643,259.1223295116164
5644,293.2608688046291
5645,283.44786839084884
5646,272.42518215008704
5647,289.0021438286174
5648,259.2466036158605
5649,285.8662896423593
5650,298.9933377791675
5651,275.19137529408465
5652,291.82068889131233
5653,264.3595826116507
5654,232.91496703569956
5655,296.7398515935602
5656,259.27236278247665
5657,311.6119432823494
5658,257.17039917298825
5659,255.67782273550228
5660,273.2961996677608
5661,272.93588480132894
5662,272.6317289867642
5663,273.41502138139526
5664,276.03293175453814
5665,276.3688039157863
5666,296.6792178741806
5667,251.27080807702373
5668,285.449812411888
5669,254.45338309027397
5670,294.5715453147037
5671,239.51223848725218
5672,215.9313951789518
5673,267.1309972683666
5674,282.5770356366936
5675,258.7946130426924
5676,251.66422190039123
5677,244.75350495529298
5678,255.6344574214572
5679,249.0741908455011
5680,251.18057912099692
5681,261.09302137062673
5682,306.53254705594475
5683,261.329789755048
5684,232.7392155500129
5685,310.674290716359
5686,281.83336945318604
5687,305.2439459722947
5688,278.45932108124384
5689,264.10744091890945
5690,278.57255336943865
5691,275.56710401986516
5692,279.6067470576031
5693,284.03037080993226
5694,240.86213613990185
5695,255.23277463807537
5696,257.46461818646753
5697,253.6151718801901
5698,261.59263205586745
5699,248.14310749527067
5700,279.7493056782386
5701,269.85631166697516
5702,296.6957333004899
5703,257.74791094128045
5704,244.54391797143035
5705,241.9359586860491
5706,236.0395146387317
5707,285.55571434211384
5708,246.3827269495905
5709,272.96343539426323
5710,247.26811786921925
5711,308.3440854632404
5712,258.63308006152675
5713,278.61936184053013
5714,271.7658231974352
5715,281.86328871985734
5716,302.7629916925997
5717,268.52236190975043
5718,263.0630726810733
5719,234.63238519294418
5720,248.2637753628002
5721,256.5539636452304
5722,273.2742428973744
5723,246.63881397973597
5724,314.5076714786413
5725,270.31942794502044
5726,249.96182391501497
5727,276.8631272875441
5728,253.16343843287655
5729,296.77623773035987
5730,301.5195089110818
5731,272.0347610321297
5732,241.04190078717542
5733,281.7227943310821
5734,241.61552496552895
5735,259.7305303815066
5736,306.75103674632396
5737,270.5046330948784
5738,292.2559863354844
5739,242.77582004191135
5740,240.08024756083216
5741,270.0379380904393
5742,263.7557566507021
5743,266.4200077609171
5744,293.04983448186715
5745,280.2873355346321
5746,252.64118281712348
5747,266.9321181458455
5748,300.5204680255826
5749,286.63080437474457
5750,274.39204852503474
5751,259.1922041472288
5752,261.3921059413924
5753,278.5567264658923
5754,242.18236981765574
5755,239.01315353677273
5756,264.09119653940826
5757,240.0814962116732
5758,274.1629650216505
5759,244.29447342598678
5760,269.75921684917176
5761,269.16996333272164
5762,260.1520695063426
5763,271.78519196790415
5764,253.8357429358366
5765,273.8150394823208
5766,279.3649433136078
5767,274.8889200203937
5768,282.85781114519654
5769,241.76046012713948
5770,244.33165551832175
5771,246.18661466466966
5772,266.67482206814555
5773,277.2522687812781
5774,287.2758652287896
5775,282.6650281372131
5776,258.997722791597
5777,293.6546533301893
5778,279.4166958494279
5779,303.54386570397656
5780,268.41762146248027
5781,269.82240274939267
5782,263.5619698595889
5783,161.68915981138343
5784,283.6742198973733
5785,259.94881571533455
5786,205.67023644642904
5787,235.23739005659834
5788,280.24964311567567
5789,259.66759912809357
5790,247.82581100727015
5791,292.6683832288286
5792,290.9792428905173
5793,237.0432689518202
5794,295.4975803544562
5795,272.3567561890651
5796,244.9036955872557
5797,296.43484009010825
5798,258.05574947877005
5799,155.63939968441264
5800,288.2298668297117
5801,263.58443756983615
5802,252.26686121301856
5803,255.2623633965406
5804,269.2676046741128
5805,263.1160222501492
5806,242.39820668890823
5807,252.71379902465856
5808,292.19418919594347
5809,281.3839284672385
5810,278.46088341104814
5811,237.58096197909111
5812,232.16411676454345
5813,265.270714904691
5814,251.61907347229737
5815,302.77344323362706
5816,266.2190693928063
5817,281.0661834475636
5818,271.53233354019284
5819,248.92892319350344
5820,245.08319723661253
5821,291.0163868985844
5822,283.6682406020599
5823,286.5001450629508
5824,274.95261996109764
5825,272.48231073484067
5826,268.29702864840857
5827,262.90053139936043
5828,251.29823210012316
5829,244.47912191294017
5830,254.90303435866116
5831,264.65409408721325
5832,269.93073715324175
5833,252.69409979873228
